"subID","trial","condition","leftBandit","rightBandit","tokenOffer","agencyResp","agency","agencyRT","selectedBandit","nonSelectedBandit","banditResp","banditRT","reward","tokensEarned","EV_choose","EV_comp","EV_selectedAction","EV_nonselectedAction","EV_selectedMinusNonselected","optimal","trialOfCond","optimalToChoose"
"voc075c",123,"bandits9010","bandit10","bandit90",2,1,0,0.19473,"bandit10","bandit90",1,0.052936,1,12,0.90476,0.6787,0.6787,0.90476,-0.22607,-1,41,1
"voc075c",124,"bandits5050","bandit50b","bandit50a",3,1,0,0.00017076,"bandit50b","bandit50a",1,0.34679,0,3,0.5,0.7881,0.7881,0.5,0.2881,1,42,0
"voc075c",125,"bandits9010","bandit90","bandit10",0,1,0,0.000189,"bandit90","bandit10",1,0.29995,1,10,0.90476,0.50238,0.50238,0.90476,-0.40238,-1,42,1
"voc075c",126,"bandits7030","bandit70","bandit30",4,1,0,0.054379,"bandit70","bandit30",1,0.00014475,1,14,0.72727,0.89522,0.89522,0.72727,0.16794,1,42,0
"voc075c",127,"bandits5050","bandit50b","bandit50a",0,1,0,0.00011747,"bandit50a","bandit50b",2,1.1563,0,0,0.47619,0.47619,0.47619,0.47619,0,0,43,
"voc075c",128,"bandits7030","bandit30","bandit70",1,2,1,0.00016176,"bandit70","bandit30",2,0.00018228,0,0,0.73913,0.60114,0.73913,0.60114,0.13799,1,43,1
"voc075c",129,"bandits9010","bandit90","bandit10",3,1,0,0.22158,"bandit10","bandit90",2,0.56645,0,3,0.90909,0.80455,0.80455,0.90909,-0.10455,-1,43,1
"voc075c",130,"bandits9010","bandit10","bandit90",1,2,1,0.00011761,"bandit90","bandit10",2,0.0046325,1,10,0.90909,0.60216,0.90909,0.60216,0.30693,1,44,1
"voc075c",131,"bandits5050","bandit50b","bandit50a",5,1,0,0.43828,"bandit50a","bandit50b",2,0.00013926,1,15,0.47619,0.96537,0.96537,0.47619,0.48918,1,44,0
"voc075c",132,"bandits7030","bandit30","bandit70",2,2,1,0.00011962,"bandit70","bandit30",2,0.00017979,1,10,0.70833,0.68575,0.70833,0.68575,0.022588,1,44,1
"voc075c",133,"bandits5050","bandit50a","bandit50b",1,1,0,0.00019389,"bandit50b","bandit50a",2,0.62126,1,11,0.47826,0.57723,0.57723,0.47826,0.098965,1,45,0
"voc075c",134,"bandits7030","bandit70","bandit30",6,1,0,0.59495,"bandit30","bandit70",2,0.39636,1,16,0.72,1.0916,1.0916,0.72,0.37158,1,45,0
"voc075c",135,"bandits9010","bandit90","bandit10",4,1,0,0.17706,"bandit10","bandit90",2,0.70769,0,4,0.91304,0.90414,0.90414,0.91304,-0.0089027,-1,45,1
"voc075c",136,"bandits5050","bandit50b","bandit50a",4,1,0,0.62123,"bandit50a","bandit50b",2,0.72676,1,14,0.5,0.88913,0.88913,0.5,0.38913,1,46,0
"voc075c",137,"bandits7030","bandit30","bandit70",3,1,0,0.00014419,"bandit30","bandit70",1,0.86365,0,3,0.72,0.81,0.81,0.72,0.09,1,46,0
"voc075c",138,"bandits9010","bandit90","bandit10",5,1,0,0.74685,"bandit90","bandit10",1,0.00014145,1,15,0.91304,1.002,1.002,0.91304,0.088933,1,46,0
"voc075c",139,"bandits5050","bandit50a","bandit50b",3,1,0,0.61959,"bandit50a","bandit50b",1,1.188,0,3,0.5,0.8,0.8,0.5,0.3,1,47,0
"voc075c",140,"bandits7030","bandit30","bandit70",0,1,0,0.00011701,"bandit30","bandit70",1,0.62826,0,0,0.72,0.50286,0.50286,0.72,-0.21714,-1,47,1
"voc075c",141,"bandits9010","bandit10","bandit90",6,1,0,0.00015166,"bandit90","bandit10",2,0.92922,0,6,0.91667,1.1038,1.1038,0.91667,0.18712,1,47,0
"voc075c",142,"bandits7030","bandit30","bandit70",5,1,0,0.53788,"bandit30","bandit70",1,0.70997,1,15,0.72,0.99636,0.99636,0.72,0.27636,1,48,0
"voc075c",143,"bandits5050","bandit50b","bandit50a",6,1,0,0.00021163,"bandit50b","bandit50a",1,0.65642,1,16,0.5,1.09,1.09,0.5,0.59,1,48,0
"voc075c",144,"bandits9010","bandit90","bandit10",0,1,0,0.00016531,"bandit10","bandit90",2,0.77341,1,10,0.88,0.48545,0.48545,0.88,-0.39455,-1,48,1
"voc075c",145,"bandits7030","bandit30","bandit70",4,2,1,0.076478,"bandit70","bandit30",2,0.00017558,1,10,0.72,0.91217,0.72,0.91217,-0.19217,-1,49,0
"voc075c",146,"bandits9010","bandit90","bandit10",2,1,0,0.00011744,"bandit10","bandit90",2,1.2129,0,2,0.88,0.70522,0.70522,0.88,-0.17478,-1,49,1
"voc075c",147,"bandits5050","bandit50a","bandit50b",2,2,1,0.16862,"bandit50b","bandit50a",2,1.6647,0,0,0.52174,0.70087,0.52174,0.70087,-0.17913,-1,49,0
"voc075c",148,"bandits9010","bandit10","bandit90",1,1,0,1.8072,"bandit10","bandit90",1,1.4719,0,1,0.88,0.6025,0.6025,0.88,-0.2775,-1,50,1
"voc075c",149,"bandits7030","bandit30","bandit70",3,1,0,0.6421,"bandit70","bandit30",2,0.58548,0,3,0.73077,0.81756,0.81756,0.73077,0.086789,1,50,0
"voc075c",150,"bandits5050","bandit50b","bandit50a",4,1,0,0.55949,"bandit50a","bandit50b",2,0.79512,1,14,0.5,0.89,0.89,0.5,0.39,1,50,0
"voc075c",151,"bandits7030","bandit70","bandit30",5,1,0,2.2086,"bandit70","bandit30",1,1.2899,1,15,0.7037,1.004,1.004,0.7037,0.30032,1,51,0
"voc075c",152,"bandits5050","bandit50a","bandit50b",3,1,0,1.7547,"bandit50a","bandit50b",1,1.1248,0,3,0.5,0.8,0.8,0.5,0.3,1,51,0
